cnpj,base_date,financial_statement_type,currency,scale,order,start_of_period,end_of_period,id_account,account_description,value,account_status,type,start_month,end_month,period_type,ticker
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.07,Resultado Antes dos Tributos sobre o Lucro,208764.0,S,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-16515.0,S,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.08.01,Corrente,-15990.0,S,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.08.02,Diferido,-525.0,S,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.09,Resultado Líquido das Operações Continuadas,192249.0,S,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.11,Lucro/Prejuízo Consolidado do Período,192249.0,S,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.11.01,Atribuído a Sócios da Empresa Controladora,194289.0,S,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.11.02,Atribuído a Sócios Não Controladores,-2040.0,S,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99,Lucro por Ação - (Reais / Ação),0.0,N,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99.01,Lucro Básico por Ação,0.0,N,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99.01.01,ON,1.34785,N,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99.01.02,PN,0.0,N,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99.02,Lucro Diluído por Ação,0.0,N,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99.02.01,ON,1.34049,N,Income Statement,07,09,Quarter,TUPY3
84.683.374/0001-49,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.99.02.02,PN,0.0,N,Income Statement,07,09,Quarter,TUPY3
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.01,Receita de Venda de Bens e/ou Serviços,441696.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-346699.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.03,Resultado Bruto,94997.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04,Despesas/Receitas Operacionais,-32097.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.01,Despesas com Vendas,-33202.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.02,Despesas Gerais e Administrativas,-13114.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.04,Outras Receitas Operacionais,24224.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.05,Outras Despesas Operacionais,-10005.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.05.01,Participação dos Administradores nos Lucros,-1389.0,N,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.05.02,Participação dos Funcionários no Lucro,-7695.0,N,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.05.03,Outras Despesas Operacionais,-921.0,N,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.04.06,Resultado de Equivalência Patrimonial,0.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,62900.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.06,Resultado Financeiro,-20167.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.06.01,Receitas Financeiras,99196.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.06.02,Despesas Financeiras,-119363.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.07,Resultado Antes dos Tributos sobre o Lucro,42733.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-4545.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.08.01,Corrente,-9622.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.08.02,Diferido,5077.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.09,Resultado Líquido das Operações Continuadas,38188.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.11,Lucro/Prejuízo Consolidado do Período,38188.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.11.01,Atribuído a Sócios da Empresa Controladora,38188.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.11.02,Atribuído a Sócios Não Controladores,0.0,S,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.99,Lucro por Ação - (Reais / Ação),0.0,N,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.99.01,Lucro Básico por Ação,0.0,N,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.99.01.01,PN,0.22235,N,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.99.01.02,ON,0.20214,N,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.99.02,Lucro Diluído por Ação,0.0,N,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.99.02.01,PN,0.22235,N,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-03-31,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-03-31,3.99.02.02,ON,0.20214,N,Income Statement,01,03,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.01,Receita de Venda de Bens e/ou Serviços,505471.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.02,Custo dos Bens e/ou Serviços Vendidos,-391904.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.03,Resultado Bruto,113567.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.04,Despesas/Receitas Operacionais,-43231.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.04.01,Despesas com Vendas,-42567.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.04.02,Despesas Gerais e Administrativas,-16966.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.04.04,Outras Receitas Operacionais,26711.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.04.05,Outras Despesas Operacionais,-10409.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.04.05.01,Participação dos Administradores nos Lucros,-2040.0,N,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.04.05.02,Participação dos Funcionários no Lucro,-7026.0,N,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.04.05.03,Outras Despesas Operacionais,-1343.0,N,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.04.06,Resultado de Equivalência Patrimonial,0.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,70336.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.06,Resultado Financeiro,-14229.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.06.01,Receitas Financeiras,115467.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.06.02,Despesas Financeiras,-129696.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.07,Resultado Antes dos Tributos sobre o Lucro,56107.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-3339.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.08.01,Corrente,-3782.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.08.02,Diferido,443.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.09,Resultado Líquido das Operações Continuadas,52768.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.10,Resultado Líquido de Operações Descontinuadas,0.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.11,Lucro/Prejuízo Consolidado do Período,52768.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.11.01,Atribuído a Sócios da Empresa Controladora,52768.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.11.02,Atribuído a Sócios Não Controladores,0.0,S,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99,Lucro por Ação - (Reais / Ação),0.0,N,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99.01,Lucro Básico por Ação,0.0,N,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99.01.01,PN,0.15362,N,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99.01.02,ON,0.13965,N,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99.02,Lucro Diluído por Ação,0.0,N,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99.02.01,PN,0.15362,N,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-06-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-04-01,2022-06-30,3.99.02.02,ON,0.13965,N,Income Statement,04,06,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.01,Receita de Venda de Bens e/ou Serviços,599339.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.02,Custo dos Bens e/ou Serviços Vendidos,-421886.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.03,Resultado Bruto,177453.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04,Despesas/Receitas Operacionais,-44875.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.01,Despesas com Vendas,-45695.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.02,Despesas Gerais e Administrativas,-15974.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.04,Outras Receitas Operacionais,36469.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.05,Outras Despesas Operacionais,-19675.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.05.01,Participação dos Administradores nos Lucros,-2040.0,N,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.05.02,Participação dos Funcionários no Lucro,-15480.0,N,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.05.03,Outras Despesas Operacionais,-2155.0,N,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.04.06,Resultado de Equivalência Patrimonial,0.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,132578.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.06,Resultado Financeiro,-36142.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.06.01,Receitas Financeiras,73605.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.06.02,Despesas Financeiras,-109747.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.07,Resultado Antes dos Tributos sobre o Lucro,96436.0,S,Income Statement,07,09,Quarter,SHUL4
84.693.183/0001-68,2022-09-30,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-07-01,2022-09-30,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-12175.0,S,Income Statement,07,09,Quarter,SHUL4
